Ano, Mes, Dia, Hora, U, V, UI
1967,5,24,0,8.3442,0.79639,-112.45
1967,5,24,6,12.815,3.0739,-682.4
1967,5,24,12,13.654,2.9387,-691.38
1967,5,24,18,9.7801,4.4199,-799.08
1967,5,25,0,14.071,7.3689,-1971.7
1967,5,25,6,16.427,6.5607,-1954.9
1967,5,25,12,11.416,6.2977,-1383.2
1967,5,25,18,4.43,4.4257,-466.85
1967,5,26,0,3.7919,2.8153,-223.98
1967,5,26,6,4.0294,7.917,-1184.7
1967,5,26,12,4.2909,2.949,-258.65
1967,5,26,18,3.6119,3.4868,-294.88
1967,5,27,0,2.2744,3.4883,-244.7
1967,5,27,6,4.2705,4.0231,-397.62
1967,5,27,12,9.5018,1.4664,-237.5
1967,5,27,18,9.4406,4.6888,-832.56
1967,5,28,0,8.1235,3.6161,-541.66
1967,5,28,6,11.997,2.135,-438.24
1967,5,28,12,7.3462,0.52897,-65.629
1967,5,28,18,4.2705,4.0231,-397.62
1967,5,29,0,4.0702,5.7688,-686.08
1967,5,29,6,5.4485,3.6191,-398.76
1967,5,29,12,6.528,-0.40996,45.171
1967,5,29,18,3.4151,-3.7631,322.13
1967,5,30,0,2.9534,2.9505,-207.49
1967,5,30,6,0.99804,0.26742,-4.6547
1967,5,30,12,1.0388,-1.8808,68.074
1967,5,30,18,-3.2725,-3.7557,315.16
1967,5,31,0,-5.4485,-3.6191,398.76
1967,5,31,6,-7.1255,-3.3487,444.12
1967,5,31,12,-8.4222,-5.4954,930.96
1967,5,31,18,-7.7229,-7.1073,1256.6
1967,6,1,0,-5.0886,-4.9621,594.1
1967,6,1,6,-3.4931,-0.93599,57.02
1967,6,1,12,-3.7511,-4.9635,520.2
1967,6,1,18,-2.9906,-9.7978,1690.8
1967,6,2,0,-4.8883,-6.7077,937.84
1967,6,2,6,-6.9048,-6.1684,962.08
1967,6,2,12,-7.7025,-8.1815,1548.7
1967,6,2,18,-8.7209,-7.3748,1418.9
1967,6,3,0,-6.0867,-5.2295,706.91
1967,6,3,6,-7.4853,-2.0057,261.83
1967,6,3,12,-6.9455,-4.0202,543.48
1967,6,3,18,-8.7005,-8.4489,1726.1
1967,6,4,0,-8.4222,-5.4954,930.96
1967,6,4,6,-11.179,-1.1961,226.52
1967,6,4,12,-9.1012,-4.9577,865.52
1967,6,4,18,-8.9416,-4.555,770
1967,6,5,0,-9.8209,-2.2716,385.74
1967,6,5,6,-7.6449,-2.4083,325.17
1967,6,5,12,-8.1235,-3.6161,541.66
1967,6,5,18,-5.608,-4.0217,467.52
1967,6,6,0,-4.9291,-4.5595,515.71
1967,6,6,6,-4.6304,-2.6801,241.54
1967,6,6,12,-4.4504,-3.3516,314.56
1967,6,6,18,-3.9106,-5.3661,600.22
1967,6,7,0,-2.5324,-7.5158,1004.1
1967,6,7,6,-2.3728,-7.1132,898.52
1967,6,7,12,-2.2133,-6.7106,798.78
1967,6,7,18,-3.0518,-6.5754,802.96
1967,6,8,0,-5.8083,-2.2761,239.19
1967,6,8,6,-3.5508,-6.7091,857.9
1967,6,8,12,-4.1686,-9.3937,1626.3
1967,6,8,18,-5.3262,-10.064,1930.3
1967,6,9,0,-6.7045,-7.914,1382.8
1967,6,9,6,-4.5284,-8.0507,1252.7
1967,6,9,12,-7.3426,-9.5245,1929.5
1967,6,9,18,-6.3242,-10.331,2108.1
1967,6,10,0,-8.4426,-4.4213,709.81
1967,6,10,6,-6.4261,-4.9606,678.37
1967,6,10,12,-5.7472,-5.4984,736.7
1967,6,10,18,-8.1031,-4.6902,739.73
1967,6,11,0,-7.1458,-2.2746,287.34
1967,6,11,6,-6.6468,-2.1409,251.84
1967,6,11,12,-6.107,-4.1554,517.06
1967,6,11,18,-6.7452,-5.7658,861.88
1967,6,12,0,-6.8268,-1.4694,172.85
1967,6,12,6,-3.1333,-2.279,148.74
1967,6,12,12,-0.27833,-2.9534,147.59
1967,6,12,18,-2.9126,-5.0987,504.34
1967,6,13,0,-1.9146,-4.8313,422.94
1967,6,13,6,-1.9146,-4.8313,422.94
1967,6,13,12,-2.332,-9.2614,1490
1967,6,13,18,-3.5508,-6.7091,857.9
1967,6,14,0,-2.6715,-8.9926,1421.1
1967,6,14,6,-6.5857,-5.3632,767.32
1967,6,14,12,-4.2297,-6.1714,777.79
1967,6,14,18,-6.3854,-7.1088,1144.3
1967,6,15,0,-9.0231,-0.2586,39.323
1967,6,15,6,-13.514,-1.462,334.78
1967,6,15,12,-9.8005,-3.3458,583.66
1967,6,15,18,-11.576,-6.7003,1509.7
1967,6,16,0,-10.32,-2.4054,429.36
1967,6,16,6,-8.6429,-2.6757,407.81
1967,6,16,12,-9.9193,-5.8966,1146.2
1967,6,16,18,-10.439,-4.9562,964.76
1967,6,17,0,-7.9436,-4.2876,651.98
1967,6,17,6,-9.641,-2.9431,499.76
1967,6,17,12,-11.257,-5.8951,1261.9
1967,6,17,18,-8.3203,-10.866,2505.1
1967,6,18,0,-5.5469,-7.244,1113.4
1967,6,18,6,-6.8436,-9.3908,1838.2
1967,6,18,12,-5.686,-8.7207,1529.4
1967,6,18,18,-5.8252,-10.197,2017.4
1967,6,19,0,-4.2094,-7.2455,1022.7
1967,6,19,6,-2.6919,-7.9184,1115.6
1967,6,19,12,-1.5139,-8.3225,1185.9
1967,6,19,18,-0.016869,-7.9214,1057
1967,6,20,0,-2.7327,-5.7702,620.59
1967,6,20,6,-1.8942,-5.9054,616.94
1967,6,20,12,-3.1909,-8.0522,1174.8
1967,6,20,18,-1.3544,-7.9199,1072
1967,6,21,0,-2.7327,-5.7702,620.59
1967,6,21,6,-4.1313,-2.5464,208.17
1967,6,21,12,-4.8918,2.2878,-208.13
1967,6,21,18,-5.608,-4.0217,467.52
1967,6,22,0,-5.4892,-1.4708,140.8
1967,6,22,6,-2.855,0.67444,-33.329
1967,6,22,12,-1.0761,-4.9665,425.15
1967,6,22,18,-4.8103,-2.0086,176.38
1967,6,23,0,0.38024,-2.4171,99.629
1967,6,23,6,4.6711,0.53191,-42.125
1967,6,23,12,5.1905,-0.40849,35.827
1967,6,23,18,2.8346,0.39967,-19.273
1967,6,24,0,5.8695,-0.94628,94.771
1967,6,24,6,4.9291,4.5595,-515.71
1967,6,24,12,3.9514,3.2179,-276.24
1967,6,24,18,5.2278,6.4388,-899.58
1967,6,25,0,9.5018,1.4664,-237.5
1967,6,25,6,7.9436,4.2876,-651.98
1967,6,25,12,7.6652,1.3342,-174.87
1967,6,25,18,4.4708,2.2775,-192.5
1967,6,26,0,1.8569,-0.94187,33.036
1967,6,26,6,2.1556,0.93746,-37.121
1967,6,26,12,3.5135,-0.13812,8.1815
1967,6,26,18,-2.4747,-1.7427,88.853
1967,6,27,0,-1.0388,1.8808,-68.074
1967,6,27,6,-0.5194,0.9404,-17.019
1967,6,27,12,-0.43787,-3.356,191.34
1967,6,27,18,-3.1129,-3.3531,258.43
1967,6,28,0,-3.9514,-3.2179,276.24
1967,6,28,6,-4.1517,-1.4723,109.25
1967,6,28,12,-3.931,-4.292,420.81
1967,6,28,18,-3.931,-4.292,420.81
1967,6,29,0,-5.3093,-2.1423,206.62
1967,6,29,6,-4.3316,-0.8008,59.424
1967,6,29,12,-4.43,-4.4257,466.85
1967,6,29,18,-2.5527,-6.4417,751.9
1967,6,30,0,-3.4931,-0.93599,57.02
1967,6,30,6,-0.45826,-2.2819,89.469
1967,6,30,12,1.3003,-6.8487,804.25
1967,6,30,18,3.1368,-6.7165,838.71
1967,7,1,0,-0.41749,-4.4302,332.08
1967,7,1,6,4.274,-4.9724,549.21
1967,7,1,12,-0.7162,-6.3095,674.92
1967,7,1,18,0.86239,-10.205,1760.5
1967,7,2,0,-0.7162,-6.3095,674.92
1967,7,2,6,-0.9369,-3.4898,212.42
1967,7,2,12,-2.2133,-6.7106,798.78
1967,7,2,18,-2.8515,-8.3211,1233
1967,7,3,0,-1.7142,-6.5769,753.01
1967,7,3,6,-2.0945,-4.1598,326.36
1967,7,3,12,-1.8942,-5.9054,616.94
1967,7,3,18,-2.3524,-8.1873,1174.9
1967,7,4,0,-4.9291,-4.5595,515.71
1967,7,4,6,-2.3932,-6.0391,660.85
1967,7,4,12,-1.5547,-6.1743,662.23
1967,7,4,18,-0.37673,-6.5784,730.18
1967,7,5,0,-1.9146,-4.8313,422.94
1967,7,5,6,-0.95728,-2.4156,105.74
1967,7,5,12,-2.933,-4.0246,337.62
1967,7,5,18,-1.3136,-10.068,1722
1967,7,6,0,-0.69582,-7.3836,922.44
1967,7,6,6,0.20031,-1.7456,51.668
1967,7,6,12,0.78086,-5.9083,593.16
1967,7,6,18,1.0016,-8.7281,1291.7
1967,7,7,0,-1.256,-4.295,323.76
1967,7,7,6,2.675,-0.0029414,0.13255
1967,7,7,12,3.7342,-2.9578,237.36
1967,7,7,18,2.0776,-3.7616,272.3
1967,7,8,0,1.2595,-4.7005,385.33
1967,7,8,6,-1.4359,-3.6235,237.91
1967,7,8,12,-1.5343,-7.2484,904.66
1967,7,8,18,-5.3669,-7.9155,1275.2
1967,7,9,0,-6.0663,-6.3036,928.97
1967,7,9,6,-4.9087,-5.6336,709.1
1967,7,9,12,-5.7268,-6.5725,965.17
1967,7,9,18,-4.4097,-5.4999,653.11
1967,7,10,0,-4.2501,-5.0972,569.86
1967,7,10,6,-1.0964,-3.8924,265.15
1967,7,10,12,-0.41749,-4.4302,332.08
1967,7,10,18,-1.9146,-4.8313,422.94
1967,7,11,0,-2.9126,-5.0987,504.34
1967,7,11,6,-2.1149,-3.0857,194.45
1967,7,11,12,-0.53627,-6.981,823.37
1967,7,11,18,0.62132,-6.311,674.17
1967,7,12,0,-2.2336,-5.6365,575.67
1967,7,12,6,-0.95728,-2.4156,105.74
1967,7,12,12,0.60093,-5.2368,465.01
1967,7,12,18,-0.37673,-6.5784,730.18
1967,7,13,0,0.44139,-5.6395,537.38
1967,7,13,6,0.40062,-3.4912,206.67
1967,7,13,12,2.2983,-6.5813,772.85
1967,7,13,18,0.28184,-6.0421,615.64
1967,7,14,0,-1.5955,-4.0261,293.71
1967,7,14,6,0.35986,-1.343,31.455
1967,7,14,12,0.061147,-3.2223,174.94
1967,7,14,18,1.6974,-1.3445,49.041
1967,7,15,0,3.9549,-5.7776,681.43
1967,7,15,6,-2.6343,-2.1453,122.77
1967,7,15,12,-2.254,-4.5624,391.1
1967,7,15,18,0.50253,-8.8618,1325
1967,7,16,0,1.1203,-6.1772,653.28
1967,7,16,6,1.5582,-2.8212,153.17
1967,7,16,12,4.773,-4.8386,553.99
1967,7,16,18,2.2575,-4.4331,371.51
1967,7,17,0,1.1984,-1.4782,47.384
1967,7,17,6,3.6323,2.4127,-177.23
1967,7,17,12,3.354,-0.54073,30.945
1967,7,17,18,3.0145,-0.27184,13.86
1967,7,18,0,4.352,-0.27331,20.076
1967,7,18,6,0.95728,2.4156,-105.74
1967,7,18,12,2.0369,-1.6134,70.619
1967,7,18,18,1.5582,-2.8212,153.17
1967,7,19,0,-1.1168,-2.8183,143.92
1967,7,19,6,0.20031,-1.7456,51.668
1967,7,19,12,-2.2744,-3.4883,244.7
1967,7,19,18,-1.3544,-7.9199,1072
1967,7,20,0,-5.9067,-5.901,829.96
1967,7,20,6,-2.9126,-5.0987,504.34
1967,7,20,12,-6.0867,-5.2295,706.91
1967,7,20,18,-5.2074,-7.5129,1156.9
1967,7,21,0,0.44139,-5.6395,537.38
1967,7,21,6,2.5155,-0.40555,17.407
1967,7,21,12,4.0126,-0.0044122,0.29823
1967,7,21,18,5.4112,-3.2282,342.65
1967,7,22,0,8.6837,0.5275,-77.304
1967,7,22,6,5.8899,-2.0204,211.92
1967,7,22,12,-0.55666,-5.9069,590.36
1967,7,22,18,-3.0518,-6.5754,802.96
1967,7,23,0,-6.107,-4.1554,517.06
1967,7,23,6,-5.4077,-5.7673,768.09
1967,7,23,12,-4.3281,-9.7963,1767.4
1967,7,23,18,-5.6453,-10.869,2242.4
1967,7,24,0,-5.5265,-8.3181,1399.3
1967,7,24,6,-4.0294,-7.917,1184.7
1967,7,24,12,-2.9702,-10.872,2064.1
1967,7,24,18,-2.9295,-13.02,2927.1
1967,7,25,0,-5.0071,-9.2585,1641.6
1967,7,25,6,-3.7103,-7.1118,960.97
1967,7,25,12,-4.6676,-9.5274,1702.7
1967,7,25,18,-5.1666,-9.6611,1783
1967,7,26,0,-4.3893,-6.574,875.37
1967,7,26,6,-4.61,-3.7542,375.99
1967,7,26,12,-1.3544,-7.9199,1072
1967,7,26,18,-1.8738,-6.9795,849.66
1967,7,27,0,0.14268,-7.5188,952.48
1967,7,27,6,-2.254,-4.5624,391.1
1967,7,27,12,-0.55666,-5.9069,590.36
1967,7,27,18,-2.254,-4.5624,391.1
1967,7,28,0,1.8977,-3.0901,188.76
1967,7,28,6,0.71971,-2.686,125.82
1967,7,28,12,1.2391,-3.6264,234.11
1967,7,28,18,1.5006,-8.5944,1263.1
1967,7,29,0,0.85888,-1.2093,30.216
1967,7,29,6,-0.29871,-1.8793,60.243
1967,7,29,12,-0.89613,-5.638,542.18
1967,7,29,18,-1.5343,-7.2484,904.66
1967,7,30,0,1.5582,-2.8212,153.17
1967,7,30,6,0.040765,-2.1482,77.753
1967,7,30,12,0.78086,-5.9083,593.16
1967,7,30,18,-0.098399,-3.6249,221.43
1967,7,31,0,-0.22069,2.8197,-134.35
1967,7,31,6,4.3113,1.8749,-148.48
1967,7,31,12,1.9757,1.609,-69.059
1967,7,31,18,1.5174,-0.67297,18.818
1967,8,1,0,2.7938,2.5479,-162.29
1967,8,1,6,3.1129,3.3531,-258.43
1967,8,1,12,1.1576,0.67003,-15.097
1967,8,1,18,2.0776,-3.7616,272.3
1967,8,2,0,2.3763,-1.8823,96.121
1967,8,2,6,0.38024,-2.4171,99.629
1967,8,2,12,0.08153,-4.2964,311.01
1967,8,2,18,-3.432,-4.1583,377.68
1967,8,3,0,-1.4767,-1.4752,51.873
1967,8,3,6,-2.1149,-3.0857,194.45
1967,8,3,12,-2.5935,-4.2935,362.79
1967,8,3,18,-2.8515,-8.3211,1233
1967,8,4,0,-5.1666,-9.6611,1783
1967,8,4,6,-2.8922,-6.1728,708.84
1967,8,4,12,-5.8456,-9.1233,1665.3
1967,8,4,18,-4.8679,-7.7818,1203.2
1967,8,5,0,-2.7123,-6.8443,848.83
1967,8,5,6,-8.0251,0.0088243,-1.1929
1967,8,5,12,-4.8103,-2.0086,176.38
1967,8,5,18,-2.7531,-4.6961,430.63
1967,8,6,0,-2.4951,-0.66856,29.092
1967,8,6,6,0.49902,0.13371,-1.1637
1967,8,6,12,3.0553,-2.4201,158.89
1967,8,6,18,3.5339,-1.2122,76.292
1967,8,7,0,6.3073,2.4098,-274.09
1967,8,7,6,8.7413,6.3007,-1143.7
1967,8,7,12,6.1274,3.0813,-355.99
1967,8,7,18,6.1274,3.0813,-355.99
1967,8,8,0,6.4261,4.9606,-678.37
1967,8,8,6,4.2705,4.0231,-397.62
1967,8,8,12,4.61,3.7542,-375.99
1967,8,8,18,3.6527,1.3386,-87.722
1967,8,9,0,3.0145,-0.27184,13.86
1967,8,9,6,4.2909,2.949,-258.65
1967,8,9,12,7.1662,1.2005,-146.94
1967,8,9,18,7.6652,1.3342,-174.87
1967,8,10,0,4.7899,3.0827,-295.8
1967,8,10,6,4.352,-0.27331,20.076
1967,8,10,12,1.5174,-0.67297,18.818
1967,8,10,18,-0.99804,-0.26742,4.6547
1967,8,11,0,1.9349,3.7572,-267.48
1967,8,11,6,-1.7178,2.4186,-120.86
1967,8,11,12,1.5174,-0.67297,18.818
1967,8,11,18,2.0776,-3.7616,272.3
1967,8,12,0,2.0572,-2.6875,153.22
1967,8,12,6,2.7158,-2.1512,125.55
1967,8,12,12,-1.9146,-4.8313,422.94
1967,8,12,18,-2.6715,-8.9926,1421.1
1967,8,13,0,-1.0761,-4.9665,425.15
1967,8,13,6,-1.2356,-5.3691,498.3
1967,8,13,12,0.94041,-5.5057,518.03
1967,8,13,18,-0.87575,-6.7121,765.36
1967,8,14,0,4.0126,-0.0044122,0.29823
1967,8,14,6,4.8714,-1.2137,102.64
1967,8,14,12,3.0145,-0.27184,13.86
1967,8,14,18,1.6974,-1.3445,49.041
1967,8,15,0,1.9757,1.609,-69.059
1967,8,15,6,1.9553,2.6831,-150.05
1967,8,15,12,2.0369,-1.6134,70.619
1967,8,15,18,3.7138,-1.8837,132.14
1967,8,16,0,2.5359,-1.4797,73.181
1967,8,16,6,1.8162,1.2064,-44.307
1967,8,16,12,3.4559,-5.9113,681.85
1967,8,16,18,1.4598,-6.4461,717.7
1967,8,17,0,-0.17993,0.6715,-7.8638
1967,8,17,6,-0.97766,-1.3415,37.513
1967,8,17,12,-3.2725,-3.7557,315.16
1967,8,17,18,-3.0721,-5.5013,583.93
1967,8,18,0,-0.63819,-1.6104,46.994
1967,8,18,6,1.9757,1.609,-69.059
1967,8,18,12,0.92003,-4.4316,337.89
1967,8,18,18,1.3987,-3.2238,190.84
1967,8,19,0,-0.63819,-1.6104,46.994
1967,8,19,6,0.71971,-2.686,125.82
1967,8,19,12,-1.4563,-2.5494,126.09
1967,8,19,18,-1.9146,-4.8313,422.94
1967,8,20,0,-0.63819,-1.6104,46.994
1967,8,20,6,-0.63819,-1.6104,46.994
1967,8,20,12,0.30222,-7.1162,853.82
1967,8,20,18,-1.4155,-4.6976,388.24
1967,8,21,0,1.3783,-2.1497,92.472
1967,8,21,6,1.5174,-0.67297,18.818
1967,8,21,12,1.4394,-5.372,503.29
1967,8,21,18,1.5006,-8.5944,1263.1
1967,8,22,0,0.421,-4.5653,352.59
1967,8,22,6,-0.5194,0.9404,-17.019
1967,8,22,12,-1.2764,-3.2209,187.98
1967,8,22,18,-1.5751,-5.1002,458.6
1967,8,23,0,0.87926,-2.2834,94.118
1967,8,23,6,-1.4563,-2.5494,126.09
1967,8,23,12,-0.51589,-8.0551,1095.2
1967,8,23,18,-0.99453,-9.2629,1453.7
1967,8,24,0,-1.0761,-4.9665,425.15
1967,8,24,6,0.24108,-3.8938,255.9
1967,8,24,12,1.6194,-6.0435,636.97
1967,8,24,18,1.599,-4.9694,437
1967,8,25,0,1.599,-4.9694,437
1967,8,25,6,2.9161,-3.8968,319.49
1967,8,25,12,0.89964,-3.3575,196.6
1967,8,25,18,0.78086,-5.9083,593.16
1967,8,26,0,-0.59742,-3.7587,240.97
1967,8,26,6,-0.81811,-0.93893,19.697
1967,8,26,12,-1.9553,-2.6831,150.05
1967,8,26,18,-2.0537,-6.308,704.93
1967,8,27,0,-3.2928,-2.6816,191.83
1967,8,27,6,-2.3356,-0.26595,10.531
1967,8,27,12,-1.2764,-3.2209,187.98
1967,8,27,18,-3.2317,-5.9039,669.38
1967,8,28,0,-1.8942,-5.9054,616.94
1967,8,28,6,-0.91651,-4.5639,357.88
1967,8,28,12,-1.3952,-5.7717,577.32
1967,8,28,18,-2.6715,-8.9926,1421.1
1967,8,29,0,-4.0498,-6.8429,916.57
1967,8,29,6,-4.3893,-6.574,875.37
1967,8,29,12,-4.2094,-7.2455,1022.7
1967,8,29,18,-5.1462,-10.735,2152.9
1967,8,30,0,-5.1462,-10.735,2152.9
1967,8,30,6,-6.3277,-1.3357,145.51
1967,8,30,12,-7.2442,-5.8995,928.46
1967,8,30,18,-7.0439,-7.6451,1338.8
1967,8,31,0,-7.2646,-4.8254,708.91
1967,8,31,6,-5.2685,-4.2906,491.09
1967,8,31,12,-7.2646,-4.8254,708.91
1967,8,31,18,-5.8456,-9.1233,1665.3
1967,9,1,0,-5.5673,-6.1699,863.73
1967,9,1,6,-4.43,-4.4257,466.85
1967,9,1,12,-0.89613,-5.638,542.18
1967,9,1,18,-3.4524,-3.0842,240.52
1967,9,2,0,-5.8695,0.94628,-94.771
1967,9,2,6,-2.3356,-0.26595,10.531
1967,9,2,12,-1.9146,-4.8313,422.94
1967,9,2,18,-1.5751,-5.1002,458.6
1967,9,3,0,1.5786,-3.8953,275.79
1967,9,3,6,3.354,-0.54073,30.945
1967,9,3,12,6.2089,-1.2152,129.51
1967,9,3,18,6.949,-4.9753,716.29
1967,9,4,0,2.6343,2.1453,-122.77
1967,9,4,6,1.6974,-1.3445,49.041
1967,9,4,12,4.7323,-2.6904,246.71
1967,9,4,18,4.0329,-1.0785,75.846
1967,9,5,0,6.9659,2.9461,-375.35
1967,9,5,6,7.4853,2.0057,-261.83
1967,9,5,12,7.0271,-0.27625,32.726
1967,9,5,18,2.6174,-5.7761,617.03
1967,9,6,0,-0.11878,-2.5508,109.73
1967,9,6,6,-0.25795,-4.0275,273.81
1967,9,6,12,-1.6735,-8.7251,1305.8
1967,9,6,18,-1.4936,-9.3966,1506.1
1967,9,7,0,-3.0518,-6.5754,802.96
1967,9,7,6,-3.7715,-3.8894,354.96
1967,9,7,12,-7.1255,-3.3487,444.12
1967,9,7,18,-5.9271,-4.8269,621.53
1967,9,8,0,-7.4242,-5.228,799.68
1967,9,8,6,-7.9843,-2.1394,297.9
1967,9,8,12,-7.4242,-5.228,799.68
1967,9,8,18,-8.4222,-5.4954,930.96
1967,9,9,0,-9.1419,-2.8094,452.62
1967,9,9,6,-7.9436,-4.2876,651.98
1967,9,9,12,-8.1031,-4.6902,739.73
1967,9,9,18,-8.2627,-5.0928,832.7
1967,9,10,0,-8.2627,-5.0928,832.7
1967,9,10,6,-8.5445,0.94922,-137.47
1967,9,10,12,-5.608,-4.0217,467.52
1967,9,10,18,-6.1274,-3.0813,355.99
1967,9,11,0,-10.021,-0.52603,88.921
1967,9,11,6,-6.0086,-0.53044,53.899
1967,9,11,12,-5.3873,-6.8414,1003.6
1967,9,11,18,-3.6899,-8.1859,1238.2
1967,9,12,0,-5.0886,-4.9621,594.1
1967,9,12,6,-3.2725,-3.7557,315.16
1967,9,12,12,-1.3544,-7.9199,1072
1967,9,12,18,-0.8146,-9.9344,1668.1
1967,9,13,0,-0.49551,-9.1292,1406
1967,9,13,6,-2.3728,-7.1132,898.52
1967,9,13,12,-2.512,-8.5899,1295
1967,9,13,18,-3.7103,-7.1118,960.97
1967,9,14,0,-6.107,-4.1554,517.06
1967,9,14,6,-5.1498,-1.7397,159.3
1967,9,14,12,-3.931,-4.292,420.81
1967,9,14,18,-2.9126,-5.0987,504.34
1967,9,15,0,-2.3356,-0.26595,10.531
1967,9,15,6,-3.5135,0.13812,-8.1815
1967,9,15,12,-1.256,-4.295,323.76
1967,9,15,18,-0.95728,-2.4156,105.74
1967,9,16,0,2.176,-0.13665,5.019
1967,9,16,6,2.6139,3.2194,-224.9
1967,9,16,12,2.8346,0.39967,-19.273
1967,9,16,18,2.4951,0.66856,-29.092
1967,9,17,0,6.786,3.6176,-468.63
1967,9,17,6,2.1352,2.0116,-99.405
1967,9,17,12,4.9122,-3.3619,337.11
1967,9,17,18,2.2779,-5.5072,552.89
1967,9,18,0,-2.1352,-2.0116,99.405
1967,9,18,6,-3.0757,3.4942,-274
1967,9,18,12,3.1741,0.13077,-6.998
1967,9,18,18,6.4873,1.7383,-196.66
1967,9,19,0,6.6264,3.215,-398.88
1967,9,19,6,4.7695,4.1568,-443.02
1967,9,19,12,4.4504,3.3516,-314.56
1967,9,19,18,5.1701,0.66562,-58.449
1967,9,20,0,5.4077,5.7673,-768.09
1967,9,20,6,7.441,13.149,-3346.7
1967,9,20,12,10.615,13.28,-3803.4
1967,9,20,18,12.431,14.487,-4658.4
1967,9,21,0,14.126,3.5692,-876.04
1967,9,21,6,13.976,-5.2515,1320.8
1967,9,21,12,6.9898,-7.1235,1197.6
1967,9,21,18,3.3744,-1.6148,101.76
1967,9,22,0,5.2482,5.3647,-678.22
1967,9,22,6,3.0518,6.5754,-802.96
1967,9,22,12,5.9067,5.901,-829.96
1967,9,22,18,4.9291,4.5595,-515.71
1967,9,23,0,6.8844,7.2425,-1219.1
1967,9,23,6,3.6899,8.1859,-1238.2
1967,9,23,12,1.5955,4.0261,-293.71
1967,9,23,18,0.59742,3.7587,-240.97
1967,9,24,0,2.7734,3.622,-278.34
1967,9,24,6,2.7734,3.622,-278.34
1967,9,24,12,3.6119,3.4868,-294.88
1967,9,24,18,1.9146,4.8313,-422.94
1967,9,25,0,1.5547,6.1743,-662.23
1967,9,25,6,0.17642,8.324,-1167.5
1967,9,25,12,1.3544,7.9199,-1072
1967,9,25,18,0.21718,6.1758,-642.88
1967,9,26,0,6.5653,6.4373,-997.06
1967,9,26,6,6.107,4.1554,-517.06
1967,9,26,12,4.5896,4.8284,-541.83
1967,9,26,18,4.7695,4.1568,-443.02
1967,9,27,0,3.0721,5.5013,-583.93
1967,9,27,6,1.5343,7.2484,-904.66
1967,9,27,12,4.111,3.6205,-334.1
1967,9,27,18,3.432,4.1583,-377.68
1967,9,28,0,0.55666,5.9069,-590.36
1967,9,28,6,1.5751,5.1002,-458.6
1967,9,28,12,-0.60093,5.2368,-465.01
1967,9,28,18,1.4563,2.5494,-126.09
1967,9,29,0,3.2317,5.9039,-669.38
1967,9,29,6,4.7084,7.3792,-1088.1
1967,9,29,12,6.9455,4.0202,-543.48
1967,9,29,18,3.3132,1.6075,-99.72
1967,9,30,0,1.9961,0.53485,-18.619
1967,9,30,6,-1.0184,0.80669,-17.655
1967,9,30,12,-3.1333,-2.279,148.74
1967,9,30,18,-3.0925,-4.4272,402.75
1967,10,1,0,-3.1129,-3.3531,258.43
1967,10,1,6,-1.1372,-1.7441,61.175
1967,10,1,12,1.419,-4.2979,327.69
1967,10,1,18,2.0776,-3.7616,272.3
1967,10,2,0,3.1537,1.2049,-68.522
1967,10,2,6,4.6915,-0.5422,43.136
1967,10,2,12,2.2168,-2.2849,122.53
1967,10,2,18,1.0592,-2.9549,156.25
1967,10,3,0,1.2187,-2.5523,121.6
1967,10,3,6,2.8957,-2.8227,192.28
1967,10,3,12,1.1372,1.7441,-61.175
1967,10,3,18,7.3258,1.6031,-202.51
1967,10,4,0,7.706,-0.81404,106.26
1967,10,4,6,6.1886,-0.14107,14.71
1967,10,4,12,3.6935,-0.80963,51.569
1967,10,4,18,1.599,-4.9694,437
1967,10,5,0,-0.11878,-2.5508,109.73
1967,10,5,6,-0.38024,2.4171,-99.629
1967,10,5,12,3.3948,-2.689,196.17
1967,10,5,18,4.6711,0.53191,-42.125
1967,10,6,0,1.9553,2.6831,-150.05
1967,10,6,6,2.7938,2.5479,-162.29
1967,10,6,12,2.5155,-0.40555,17.407
1967,10,6,18,1.3375,-0.0014707,0.033137
1967,10,7,0,0.49902,0.13371,-1.1637
1967,10,7,6,-1.2187,2.5523,-121.6
1967,10,7,12,-0.79773,-2.013,73.428
1967,10,7,18,-2.1352,-2.0116,99.405
1967,10,8,0,-3.3132,-1.6075,99.72
1967,10,8,6,-2.9534,-2.9505,207.49
1967,10,8,12,-2.7531,-4.6961,430.63
1967,10,8,18,-2.1149,-3.0857,194.45
1967,10,9,0,-4.6711,-0.53191,42.125
1967,10,9,6,-1.4767,-1.4752,51.873
1967,10,9,12,-1.5955,-4.0261,293.71
1967,10,9,18,-2.7938,-2.5479,162.29
1967,10,10,0,-4.5116,-0.1293,9.8308
1967,10,10,6,-3.7546,4.032,-374.2
1967,10,10,12,-0.5194,0.9404,-17.019
1967,10,10,18,2.0165,-0.53926,18.961
1967,10,11,0,-0.061147,3.2223,-174.94
1967,10,11,6,0.91651,4.5639,-357.88
1967,10,11,12,3.1944,-0.94334,52.93
1967,10,11,18,1.5582,-2.8212,153.17
1967,10,12,0,-1.178,0.40408,-8.4769
1967,10,12,6,4.8307,0.93452,-77.456
1967,10,12,12,1.0388,-1.8808,68.074
1967,10,12,18,1.0184,-0.80669,17.655
1967,10,13,0,-2.4747,-1.7427,88.853
1967,10,13,6,-3.4524,-3.0842,240.52
1967,10,13,12,-4.6304,-2.6801,241.54
